District,District Code,Incumbent Party,Incumbent Name,,Year First Elected,Birth Year,Gender,Race or Ethnicity,Religious Affiliation,LGBTQ Status,Pre-2022 Incumbent,2020 President,,2016 President,,2022 House,,,,2023-2032 House Specials,,,Voting Age Population by Race (2020 Census),,,,,,Citizen Voting Age Population by Race (2016-2020 ACS),,,,,,Educational Attainment by Race for Adults Ages 25+ (2017-2021 ACS),,,,,,,2020 President,,,2016 President,,,2022 House,,,,,,2023-2032 House Special Elections,,,,Total Population (2020 Census),,,,,,,Voting Age Population (2020 Census),,,,,,,Citizen Voting Age Population (2016-2020 ACS),,,,,,,Educational Attainment for Adults 25+ (2017-2021 ACS),,,
Nevada's 2nd,NV-02,Republican,Mark,Amodei,2011 Special,1958,Man,White,Christian - Protestant,No,Re-elected,43.1,54.1,39.2,52.5,37.8,59.7,0,0,,,,66.8,19.8,2.8,6.0,4.5,0.9,74.8,15.2,2.5,4.0,2.8,0.4,27.9,280,31.3,295,51.4,140,238,"401,970","173,063","217,348","333,877","130,909","175,340","310,498","117,371","185,467",0,0,"7,660",,,,,"776,235","487,839","179,638","24,723","48,322","38,061","8,341","611,030","408,010","120,841","17,182","36,406","27,546","5,473","539,851","403,702","82,085","13,422","21,507","14,952","2,145","538,764","150,337","378,740","118,578"
Nevada's 3rd,NV-03,Democratic,Susie,Lee,2018,1966,Woman,White,Christian - Roman Catholic,No,Re-elected,52.4,45.7,50.5,43.8,52.0,48.0,0,0,,,,47.1,18.8,11.3,20.8,2.3,2.0,54.0,17.0,10.6,15.7,0.9,0.8,32.6,193,36.4,214,34.4,286,239,"363,064","190,167","166,069","275,655","139,314","120,658","252,169","131,086","121,083",0,0,0,,,,,"776,062","340,837","164,168","98,106","164,020","18,584","18,201","615,841","290,359","115,953","69,428","128,321","14,034","12,016","541,246","292,375","92,091","57,477","85,120","5,046","4,138","548,974","178,840","273,477","99,531"
Nevada's 4th,NV-04,Democratic,Steven,Horsford,"2018, 2012-2014",1973,Man,Black - Trinidadian,Christian - Protestant - Baptist,No,Re-elected,53.0,44.8,52.3,41.8,52.4,47.6,0,0,,,,41.6,30.6,18.0,7.9,3.2,1.5,49.2,23.2,18.3,6.2,1.6,0.8,19.8,414,25.2,383,36.8,275,240,"316,056","167,635","141,501","252,970","132,235","105,694","222,487","116,617","105,870",0,0,0,,,,,"776,481","289,370","267,296","150,071","61,357","25,465","13,419","586,480","243,758","179,509","105,783","46,185","18,677","8,775","496,083","244,268","115,229","90,630","30,842","7,805","4,212","510,758","100,898","228,157","57,447"
New Hampshire's 1st,NH-01,Democratic,Chris,Pappas,2018,1980,Man,White,Christian - Eastern Orthodox,Gay,Re-elected,52.2,46.2,45.9,47.5,54.0,45.9,0,0,,,,89.0,3.5,2.1,3.0,1.6,0.1,92.9,2.7,1.6,2.2,0.6,0.0,39.0,115,39.4,181,56.3,96,241,"403,198","210,310","186,410","372,167","170,707","176,898","309,962","167,391","142,229",0,0,342,,,,,"688,764","601,086","29,821","17,875","22,820","11,912",915,"560,816","499,334","19,760","11,525","16,617","9,099",624,"531,305","493,354","14,144","8,435","11,448","3,408",158,"491,049","191,744","445,615","175,494"
New Hampshire's 2nd,NH-02,Democratic,Annie,Kuster,2012,1956,Woman,White,Christian - Protestant - Episcopalian,No,Re-elected,53.6,44.7,47.8,45.4,55.8,44.1,0,0,,,,88.7,3.6,1.8,3.1,1.8,0.1,92.9,2.9,1.2,2.1,0.8,0.0,37.4,136,37.2,204,58.3,83,242,"400,635","214,627","179,250","372,129","177,819","168,892","307,584","171,636","135,579",0,0,369,,,,,"688,765","599,563","29,633","15,123","24,041","13,556",877,"559,864","496,417","20,040","10,247","17,205","10,205",591,"533,985","496,165","15,428","6,545","11,133","4,198",97,"495,057","185,291","451,283","168,017"
New Jersey's 1st,NJ-01,Democratic,Donald,Norcross,2014 Special,1958,Man,White,Christian - Protestant - Lutheran,No,Re-elected,61.5,37.1,60.0,36.7,62.3,35.2,0,0,,,,63.1,12.6,17.8,6.0,1.6,0.2,68.2,10.3,16.8,4.2,0.4,0.0,33.4,185,36.7,212,43.2,217,243,"402,495","247,693","149,375","339,091","203,453","124,314","224,115","139,559","78,794",0,0,"5,762",,,,,"773,585","459,821","115,580","149,917","48,631","13,847","1,402","604,707","381,282","76,390","107,906","36,302","9,840",979,"553,992","377,725","56,907","92,795","23,524","2,341",65,"534,495","178,570","355,197","130,316"
New Jersey's 2nd,NJ-02,Republican,Jeff,Van Drew,2018,1953,Man,White,Christian - Roman Catholic,No,Re-elected,46.9,51.8,44.8,51.9,40.0,58.8,0,0,,,,67.4,14.8,12.6,4.3,2.0,0.2,73.0,10.6,12.3,3.3,0.7,0.0,28.8,267,32.7,273,49.1,159,244,"410,535","192,481","212,664","342,600","153,433","177,679","236,582","94,522","139,217",0,0,"2,843",,,,,"773,584","494,194","134,110","106,165","35,010","16,672","1,509","616,758","415,583","91,163","77,944","26,215","12,116","1,032","562,710","410,813","59,600","69,410","18,707","3,689",143,"550,669","158,664","388,299","127,033"
New Jersey's 3rd,NJ-03,Democratic,Andy,Kim,2018,1982,Man,Asian - Korean,Christian - Protestant - Presbyterian,No,Re-elected,56.3,42.3,53.0,43.5,55.4,43.6,0,0,,,,65.9,9.8,14.2,9.2,1.4,0.1,71.7,7.7,13.4,6.5,0.4,0.0,44.1,77,45.9,118,38.8,260,245,"440,666","248,284","186,603","369,116","195,590","160,578","271,483","150,498","118,415",0,0,"2,570",,,,,"773,586","491,248","87,333","113,155","75,966","11,462","1,205","614,191","404,599","60,160","87,116","56,304","8,355",861,"555,333","397,972","42,976","74,428","35,880","2,297",170,"547,300","241,559","376,016","172,453"
New Jersey's 4th,NJ-04,Republican,Chris,Smith,1980,1953,Man,White,Christian - Roman Catholic,No,Re-elected,38.1,60.6,34.5,62.4,31.3,66.9,0,0,,,,82.0,9.1,4.2,3.3,1.1,0.1,86.9,6.7,3.6,2.5,0.3,0.0,38.1,126,39.2,182,52.8,125,246,"427,724","163,106","259,059","348,975","120,268","217,894","259,161","81,233","173,288",0,0,"4,640",,,,,"773,586","622,261","79,615","35,144","25,309","9,370",710,"589,130","482,913","53,575","24,859","19,149","6,746",499,"534,613","464,388","35,610","19,270","13,241","1,480",24,"516,498","196,718","436,431","170,933"
New Jersey's 5th,NJ-05,Democratic,Josh,Gottheimer,2016,1975,Man,White,Jewish,No,Re-elected,55.6,43.2,52.2,44.5,54.7,44.3,0,0,,,,61.2,14.9,7.0,16.7,1.1,0.1,68.3,12.4,6.1,12.6,0.4,0.0,53.2,24,54.2,52,31.3,300,247,"432,269","240,209","186,611","364,588","190,410","162,315","266,142","145,559","117,873",0,0,"2,710",,,,,"773,585","457,907","125,578","56,183","133,911","9,046","1,034","610,580","373,723","91,062","42,867","101,764","6,469",804,"537,776","367,299","66,853","33,050","67,998","2,057",150,"545,210","289,844","338,431","183,332"
New Jersey's 6th,NJ-06,Democratic,Frank,Pallone,1988,1951,Man,White,Christian - Roman Catholic,No,Re-elected,59.0,39.7,57.9,38.9,57.4,41.0,0,0,,,,45.2,22.1,12.7,19.7,1.4,0.1,55.7,17.5,12.9,13.3,0.4,0.0,41.0,95,42.7,142,31.9,298,248,"335,439","197,825","133,268","290,786","168,248","113,095","185,131","106,238","75,839",0,0,"3,054",,,,,"773,586","323,138","189,896","102,923","157,258","12,083","1,179","611,210","276,011","134,818","77,733","120,399","8,782",912,"502,456","279,955","87,934","64,761","66,811","1,794",239,"525,926","215,639","258,021","110,153"
New Jersey's 7th,NJ-07,Republican,Tom,Kean,2022,1968,Man,White,Christian - Protestant - Episcopalian,No,Lost in general (Tom Malinowski),51.1,47.3,45.2,50.8,48.5,51.3,0,0,,,,73.5,10.8,5.9,8.7,1.1,0.1,79.9,8.4,5.2,6.0,0.3,0.0,52.5,27,53.5,58,37.2,273,249,"461,600","235,951","218,151","388,097","175,248","197,287","310,632","150,701","159,392",0,0,539,,,,,"773,584","547,950","94,192","48,691","74,242","8,849",863,"609,441","447,713","65,743","35,818","53,000","6,405",599,"554,257","443,125","46,489","28,935","33,409","1,797",69,"543,006","285,107","412,676","220,680"
New Jersey's 8th,NJ-08,Democratic,Rob,Menendez,2022,1985,Man,Hispanic - Cuban,Christian - Roman Catholic,No,Open Seat - Retired (Albio Sires),72.1,26.8,75.7,21.4,73.5,23.4,0,0,,,,26.8,48.9,11.2,13.3,2.2,0.2,35.0,46.5,10.4,7.6,0.3,0.1,38.2,123,56.5,42,15.2,395,250,"241,039","173,894","64,633","216,186","163,555","46,370","106,663","78,382","24,957",0,0,"3,324",,,,,"773,584","192,335","394,709","90,811","99,570","17,962","1,738","611,790","164,003","299,470","68,409","81,566","13,668","1,364","401,506","140,460","186,793","41,758","30,569","1,149",350,"529,333","202,467","152,654","86,217"
New Jersey's 9th,NJ-09,Democratic,Bill,Pascrell,1996,1937,Man,White,Christian - Roman Catholic,No,Re-elected,58.9,40.0,60.7,36.7,54.9,43.6,0,0,,,,40.9,39.1,10.9,10.1,1.9,0.2,48.9,33.3,9.8,7.7,0.2,0.0,32.4,202,39.6,178,29.5,313,251,"315,019","185,603","126,054","271,833","164,996","99,663","150,080","82,457","65,365",0,0,"2,258",,,,,"773,584","295,557","321,423","88,057","77,759","15,691","1,314","601,128","245,792","234,804","65,585","60,860","11,499",959,"463,253","226,449","154,048","45,602","35,463","1,042",131,"528,392","171,024","226,086","89,425"
New Jersey's 10th,NJ-10,Democratic,Donald,Payne,2012 Special,1958,Man,Black,Christian - Protestant - Baptist,No,Re-elected,80.6,18.6,81.7,16.3,77.6,20.0,0,0,,,,20.3,20.1,52.7,7.5,1.5,0.2,24.0,16.0,53.4,5.9,0.5,0.0,31.0,224,48.9,84,12.3,412,252,"290,354","234,076","53,928","265,683","217,131","43,223","129,839","100,710","25,993",0,0,"3,136",,,,,"773,584","145,060","164,996","413,874","55,759","11,889","1,514","597,968","121,366","120,022","315,201","44,871","8,731","1,171","471,823","113,141","75,313","251,822","27,912","2,317",124,"520,698","161,368","114,913","56,165"
New Jersey's 11th,NJ-11,Democratic,Mikie,Sherrill,2018,1972,Woman,White,Christian - Roman Catholic,No,Re-elected,57.8,40.9,53.8,43.0,59.0,40.2,0,0,,,,64.0,15.2,7.8,12.4,1.0,0.1,72.0,11.8,6.8,8.9,0.2,0.0,57.0,18,59.8,32,28.9,319,253,"437,161","252,859","178,835","369,254","198,538","158,881","273,779","161,436","109,952",0,0,"2,391",,,,,"773,584","476,809","127,683","62,124","103,444","8,804",906,"609,524","390,025","92,745","47,561","75,748","6,346",669,"531,057","382,223","62,852","36,096","47,349","1,161",90,"536,361","305,692","357,336","213,764"
New Jersey's 12th,NJ-12,Democratic,Bonnie,Watson Coleman,2014,1945,Woman,Black,Christian - Protestant - Baptist,No,Re-elected,66.6,32.1,64.1,32.7,63.1,35.9,0,0,,,,43.5,19.2,17.7,19.5,1.4,0.2,54.4,12.5,18.2,14.2,0.4,0.0,47.6,49,50.9,74,26.7,338,254,"355,052","236,355","114,094","307,837","197,408","100,634","198,398","125,127","71,175",0,0,"2,096",,,,,"773,584","308,278","166,222","139,348","160,007","12,190","1,245","604,883","263,386","116,047","106,823","117,700","8,700",953,"487,523","265,271","60,875","88,936","69,423","2,070",134,"533,718","254,201","255,518","129,988"
New Mexico's 1st,NM-01,Democratic,Melanie,Stansbury,2021 Special,1979,Woman,White,Unknown/Refused to Say,No,Re-elected,55.9,41.5,47.4,39.5,55.7,44.2,0,0,,,,49.4,37.6,3.7,3.9,7.2,0.3,52.3,37.8,2.8,2.5,4.5,0.1,37.6,133,46.4,112,28.0,326,255,"359,557","201,158","149,225","311,238","147,409","122,842","280,671","156,462","124,151",0,0,58,,,,,"705,832","321,344","288,643","29,771","29,953","56,141","2,555","564,033","278,556","212,166","20,639","22,125","40,712","1,748","536,198","280,203","202,724","14,869","13,340","23,970",368,"502,743","188,932","257,972","119,574"
New Mexico's 2nd,NM-02,Democratic,Gabe,Vasquez,2022,1984,Man,Hispanic - Mexican,Christian - Roman Catholic,No,Lost in general (Yvette Herrell),51.9,46.1,47.6,41.5,50.3,49.6,0,0,,,,33.3,56.1,2.8,1.8,7.9,0.3,36.1,54.5,2.2,0.9,6.1,0.1,22.2,383,34.4,248,23.7,354,256,"264,675","137,449","121,889","224,522","106,832","93,220","192,673","96,986","95,636",0,0,51,,,,,"705,846","207,762","423,032","22,640","13,380","58,605","1,961","534,358","177,682","299,999","15,151","9,810","42,357","1,383","476,866","172,232","259,889","10,672","4,240","29,111",267,"448,861","99,631","152,305","52,409"
New Mexico's 3rd,NM-03,Democratic,Teresa,Leger Fernandez,2020,1959,Woman,Hispanic,Christian - Roman Catholic,No,Re-elected,54.4,43.6,49.9,39.5,58.2,41.8,0,0,,,,38.4,39.7,2.0,1.7,19.5,0.2,41.0,38.2,1.6,0.9,18.3,0.1,24.9,331,40.6,163,24.4,350,257,"299,733","163,007","130,780","262,559","130,993","103,605","230,782","134,217","96,565",0,0,0,,,,,"705,844","243,846","299,136","15,998","12,664","148,869","1,496","540,598","207,824","214,599","10,632","9,287","105,408","1,073","498,330","204,498","190,327","7,740","4,253","91,043",511,"475,035","118,478","189,397","76,928"
New York's 1st,NY-01,Republican,Nick,LaLota,2022,1978,Man,White,Christian - Roman Catholic,No,Open Seat - Ran for governor and lost in general (Lee Zeldin),49.5,49.3,44.0,51.9,44.5,55.5,0,0,,,,74.3,13.4,5.5,5.8,1.3,0.1,82.1,8.8,4.5,4.2,0.2,0.0,46.2,60,48.7,87,42.1,227,258,"428,545","212,149","211,235","376,086","165,585","195,353","318,995","141,907","177,040",0,0,48,,,,,"776,971","556,131","120,450","46,020","48,048","11,424",824,"624,895","464,464","83,977","34,504","36,405","8,221",587,"561,937","461,556","49,405","25,268","23,514","1,269",78,"545,718","252,314","432,419","210,698"
New York's 2nd,NY-02,Republican,Andrew,Garbarino,2020,1984,Man,White,Christian - Roman Catholic,No,Re-elected,48.7,50.2,44.8,51.4,39.3,60.7,0,0,,,,59.5,24.8,11.6,3.9,1.8,0.1,67.5,18.4,10.7,2.7,0.6,0.0,30.8,231,35.4,230,43.6,210,259,"360,808","175,559","180,971","320,748","143,763","164,871","249,032","97,774","151,178",0,0,80,,,,,"776,971","433,649","215,177","96,418","31,963","15,721",963,"611,926","363,964","152,022","71,156","23,729","11,198",688,"541,020","364,982","99,630","57,749","14,658","3,153",162,"542,241","166,874","340,524","120,558"
New York's 3rd,NY-03,Republican,George,Santos,2022,1988,Man,Multiple: Latino - Brazilian/White,Christian - Roman Catholic,Gay,Open Seat - Ran for governor and lost in primary (Tom Suozzi),53.6,45.4,50.8,45.7,46.2,53.7,0,0,,,,58.3,12.8,4.5,23.6,0.8,0.1,67.6,10.3,4.1,17.6,0.3,0.0,50.4,33,52.2,66,32.3,296,260,"398,089","213,371","180,840","348,162","176,906","159,062","271,331","125,404","145,824",0,0,103,,,,,"776,971","432,998","108,842","36,238","193,768","7,058",986,"621,744","362,345","79,497","28,217","147,038","5,144",781,"547,326","369,765","56,107","22,404","96,368","1,621",210,"558,519","281,572","346,420","180,766"
New York's 4th,NY-04,Republican,Anthony,D'Esposito,2022,1982,Man,Multiple: Hispanic - Puerto Rican/White,Christian - Roman Catholic,No,Open Seat - Retired (Kathleen Rice),56.8,42.2,54.3,42.2,48.2,51.8,0,0,,,,52.9,20.3,18.9,7.8,1.3,0.1,59.8,15.1,18.7,5.9,0.3,0.0,43.1,84,51.4,71,29.1,318,261,"394,490","223,911","166,541","352,242","191,158","148,717","271,560","130,871","140,622",0,0,67,,,,,"776,971","393,800","171,562","148,651","63,605","10,312","1,092","609,622","322,474","123,665","115,479","47,653","7,764",811,"532,981","318,587","80,249","99,741","31,423","1,530",207,"531,695","228,989","290,237","149,086"
New York's 5th,NY-05,Democratic,Gregory,Meeks,1998 Special,1953,Man,Black,Christian - Protestant - Methodist,No,Re-elected,80.9,18.5,83.6,14.4,75.1,24.8,0,0,,,,13.2,19.6,47.2,17.5,2.8,0.5,17.2,17.2,48.4,15.3,0.9,0.3,27.2,292,41.1,158,10.1,421,262,"267,734","216,606","49,624","239,268","200,133","34,377","138,987","104,396","34,407",0,0,184,,,,,"776,971","99,311","159,791","363,560","136,686","22,110","3,629","616,662","81,185","120,717","291,168","107,725","17,359","2,961","501,218","86,037","86,337","242,618","76,692","4,601","1,325","571,761","155,775","86,827","35,652"
New York's 6th,NY-06,Democratic,Grace,Meng,2012,1975,Woman,Asian - Taiwanese,Christian - Protestant,No,Re-elected,64.7,34.4,68.7,28.1,63.9,36.0,0,0,,,,25.0,22.8,5.2,47.2,1.5,0.2,36.0,21.5,5.7,35.8,0.6,0.1,37.7,128,47.7,99,18.9,374,263,"240,384","155,614","82,742","204,730","140,553","57,437","133,114","85,049","47,935",0,0,130,,,,,"776,971","188,182","183,275","41,640","366,825","12,171","1,571","635,768","159,068","144,815","33,251","300,377","9,281","1,218","423,911","152,773","91,286","24,065","151,860","2,561",269,"564,438","212,949","163,077","77,766"
New York's 7th,NY-07,Democratic,Nydia,Velázquez,1992,1953,Woman,Hispanic - Puerto Rican,Christian - Roman Catholic,No,Re-elected,80.8,18.2,84.6,11.9,80.6,19.3,0,0,,,,37.0,34.1,14.8,15.5,2.4,0.3,41.2,33.4,13.9,10.7,0.4,0.0,41.2,94,60.1,30,16.5,385,264,"256,319","207,220","46,703","220,367","186,396","26,247","148,304","119,473","28,597",0,0,234,,,,,"776,971","281,488","274,246","117,393","117,005","18,925","2,457","629,171","232,661","214,713","93,335","97,474","14,997","1,964","463,979","191,200","154,810","64,535","49,590","1,861",101,"536,163","220,733","206,728","124,185"
New York's 8th,NY-08,Democratic,Hakeem,Jeffries,2012,1970,Man,Black,Christian - Protestant - Baptist,No,Re-elected,76.3,23.1,79.1,18.6,71.6,28.2,0,0,,,,28.8,15.8,48.2,10.0,1.4,0.2,30.5,14.4,47.6,7.0,0.4,0.0,33.2,186,52.1,67,14.6,398,265,"255,728","195,053","59,000","229,832","181,886","42,661","138,330","99,079","39,060",0,0,191,,,,,"776,972","214,213","130,271","380,048","77,283","11,220","1,648","610,827","175,685","96,355","294,524","60,783","8,635","1,283","497,769","151,813","71,519","236,755","35,066","2,115",48,"533,429","177,165","167,409","87,235"
New York's 9th,NY-09,Democratic,Yvette,Clarke,2006,1964,Woman,Black - Jamaican,Christian - Protestant - African Methodist Episcopal,No,Re-elected,75.4,23.9,78.3,19.0,81.3,0,0,0,,,,30.7,11.2,48.7,10.6,1.3,0.2,34.4,9.6,48.2,7.1,0.4,0.0,35.6,155,53.6,55,16.0,389,266,"268,938","202,874","64,228","236,070","184,937","44,771","143,853","116,970",0,0,0,"26,883",,,,,"776,972","252,005","88,290","359,731","84,233","9,720","1,242","600,367","184,052","67,060","292,429","63,706","7,551",985,"469,595","161,579","45,273","226,157","33,279","1,793",130,"539,438","192,204","168,497","90,298"
New York's 10th,NY-10,Democratic,Dan,Goldman,2022,1976,Man,White,Jewish,No,Multiple: Open Seat - Lost in primary (Mondaire Jones) and Ran in NY-12 after redistricting and won (Jerry Nadler),85.1,13.9,85.3,10.8,83.5,15.1,0,0,,,,49.7,18.4,8.3,23.7,1.6,0.3,57.1,16.9,7.5,17.6,0.4,0.1,60.8,10,81.3,2,10.7,418,267,"287,258","244,521","39,875","266,471","227,341","28,793","192,347","160,582","29,058",0,0,"2,707",,,,,"776,971","377,605","148,997","65,916","186,384","12,615","2,383","634,394","315,170","116,969","52,839","150,367","9,839","2,082","489,035","279,363","82,763","36,894","86,273","1,990",285,"538,972","327,743","284,907","231,516"
New York's 11th,NY-11,Republican,Nicole,Malliotakis,2020,1980,Woman,Multiple: Hispanic - Cuban/White,Christian - Eastern Orthodox,No,Re-elected,45.7,53.4,44.4,52.3,38.2,61.7,0,0,,,,54.1,16.5,8.2,21.7,1.5,0.2,62.0,14.4,7.2,15.9,0.4,0.0,35.9,151,40.4,165,37.0,274,268,"294,599","134,699","157,207","247,539","110,014","129,447","188,099","71,801","115,992",0,0,306,,,,,"776,971","399,675","142,031","69,607","171,567","12,439","1,224","612,426","331,023","100,842","50,170","132,718","8,915",944,"497,937","308,859","71,639","35,730","79,210","1,774",153,"545,204","195,780","314,585","127,166"
New York's 12th,NY-12,Democratic,Jerry,Nadler,1992 Special,1947,Man,White,Jewish,No,Multiple: Re-elected (Jerry Nadler) and Lost in primary (Carolyn Maloney),85.2,13.8,83.1,12.8,81.6,17.9,0,0,,,,66.1,10.9,6.6,15.8,0.9,0.3,73.2,11.0,4.8,10.5,0.3,0.0,79.0,1,85.0,1,11.0,416,269,"341,717","291,127","47,209","326,197","271,195","41,591","246,105","200,890","44,173",0,0,"1,042",,,,,"776,971","506,527","87,200","53,070","126,732","6,980","2,127","682,247","451,233","74,491","44,697","107,918","5,862","1,888","534,323","391,349","58,517","25,867","55,930","1,766",162,"577,845","456,290","400,862","340,794"
New York's 13th,NY-13,Democratic,Adriano,Espaillat,2016,1954,Man,Hispanic - Dominican,Christian - Roman Catholic,No,Re-elected,88.1,11.1,92.0,5.3,98.9,0,0,0,,,,16.9,50.4,33.6,6.7,2.9,0.3,19.1,47.6,28.2,4.5,0.4,0.0,33.9,179,77.7,6,4.3,435,270,"274,962","242,303","30,463","265,125","243,798","13,951","117,846","116,589",0,0,0,"1,257",,,,,"776,971","119,776","406,407","265,285","49,320","23,198","2,701","632,159","106,775","318,682","212,653","42,186","18,398","2,134","515,756","98,256","245,258","145,223","23,074","2,224",180,"581,450","197,296","97,837","75,973"
New York's 14th,NY-14,Democratic,Alexandria,Ocasio-Cortez,2018,1989,Woman,Hispanic - Puerto Rican,Christian - Roman Catholic,No,Re-elected,77.9,21.3,81.9,15.4,70.6,27.3,0,0,,,,19.6,49.2,22.1,12.7,3.1,0.3,23.8,45.7,20.5,9.3,0.4,0.0,26.9,297,46.0,115,12.8,408,271,"232,540","181,167","49,634","209,408","171,587","32,233","116,790","82,453","31,935",0,0,"2,402",,,,,"776,972","137,512","398,657","174,278","98,172","25,336","2,327","613,783","120,039","302,203","135,884","77,645","19,290","1,751","433,229","103,042","197,849","88,744","40,076","1,916",134,"512,622","137,961","108,085","49,769"
New York's 15th,NY-15,Democratic,Ritchie,Torres,2020,1988,Man,Multiple: Black/Hispanic - Puerto Rican,Christian - Protestant,Gay,Re-elected,84.7,14.7,89.8,8.1,82.7,17.2,0,0,,,,10.3,53.5,40.6,4.2,2.9,0.4,12.5,50.8,33.6,2.6,0.4,0.1,20.9,402,50.7,75,6.2,432,272,"215,823","182,738","31,734","207,141","186,080","16,844","92,390","76,406","15,882",0,0,102,,,,,"776,971","72,152","424,926","320,816","31,800","22,905","3,058","586,079","60,645","313,714","238,005","24,429","16,879","2,289","438,428","54,844","222,669","147,137","11,420","1,700",335,"499,747","104,625","52,355","26,538"
New York's 16th,NY-16,Democratic,Jamaal,Bowman,2020,1976,Man,Black,Unknown/Refused to Say,No,Re-elected,71.4,27.7,69.7,26.7,64.2,35.7,0,0,,,,41.7,26.9,24.9,7.6,1.8,0.2,49.3,20.7,23.5,5.8,0.5,0.0,46.4,59,60.9,27,19.3,371,273,"326,671","233,157","90,387","299,622","208,903","80,140","207,928","133,567","74,156",0,0,205,,,,,"776,971","307,809","224,212","193,895","62,398","14,518","1,382","603,754","251,709","162,225","150,203","45,724","10,712","1,039","498,671","246,083","103,360","117,024","28,857","2,284",208,"531,931","246,626","240,591","146,506"
New York's 17th,NY-17,Republican,Mike,Lawler,2022,1986,Man,White,Christian - Roman Catholic,No,Multiple: Lost in general (Sean Patrick Maloney) and Ran in NY-10 after redistricting and lost in primary (Mondaire Jones),54.5,44.4,52.0,43.9,49.7,50.3,0,0,,,,65.8,18.4,9.4,6.0,1.3,0.1,73.6,12.6,8.5,4.9,0.3,0.0,47.3,52,52.6,64,34.9,285,274,"386,274","210,394","171,537","345,210","179,409","151,621","285,430","141,730","143,550",0,0,150,,,,,"776,971","500,460","154,592","71,330","47,298","10,542",945,"585,295","384,985","107,837","54,741","35,072","7,604",696,"523,584","385,517","65,877","44,303","25,687","1,711",63,"516,464","244,364","351,828","185,058"
New York's 18th,NY-18,Democratic,Pat,Ryan,2022 Special,1982,Man,White,Christian - Roman Catholic,No,Multiple: Re-elected (Pat Ryan) and Ran in NY-17 after redistricting and lost in general (Sean Patrick Maloney),53.4,45.0,47.9,47.0,50.6,49.3,0,0,,,,66.1,16.2,12.6,3.8,2.0,0.1,73.4,12.7,10.8,2.4,0.6,0.0,33.9,180,36.9,211,46.3,186,275,"362,004","193,329","163,061","317,404","151,946","149,315","267,053","135,245","131,653",0,0,155,,,,,"776,971","488,148","141,838","104,679","30,831","16,591","1,177","605,187","399,740","98,318","75,981","23,256","12,115",823,"553,521","406,079","70,045","59,633","13,552","3,271",221,"522,567","177,150","365,789","135,008"
New York's 19th,NY-19,Republican,Marc,Molinaro,2022,1975,Man,White,Christian - Protestant,No,Open Seat - Ran in NY-18 after redistricting and won (Pat Ryan),51.3,46.7,45.8,47.5,49.2,50.8,0,0,,,,82.0,5.7,5.4,4.3,2.0,0.1,88.1,4.3,4.3,2.6,0.7,0.0,31.5,214,31.9,284,60.0,69,276,"377,209","193,524","176,069","339,430","155,513","161,077","287,618","141,509","146,004",0,0,105,,,,,"776,971","623,209","51,366","49,389","33,684","16,903","1,251","635,246","521,143","36,339","34,104","27,527","12,810",864,"602,819","530,788","26,170","25,678","15,659","4,120",209,"535,568","168,854","468,695","149,575"
New York's 20th,NY-20,Democratic,Paul,Tonko,2008,1949,Man,White,Christian - Roman Catholic,No,Re-elected,58.6,39.4,52.4,40.6,55.0,44.9,0,0,,,,75.5,5.4,10.4,6.3,1.9,0.2,82.6,4.4,8.8,3.3,0.6,0.0,40.6,101,42.1,149,47.9,169,277,"385,749","225,895","151,958","343,846","180,340","139,716","291,433","160,420","130,869",0,0,144,,,,,"776,971","562,337","49,480","95,387","53,288","15,846","1,446","624,229","471,438","33,689","65,160","39,293","11,810","1,013","581,936","480,705","25,822","51,332","19,028","3,684",265,"536,111","217,508","433,544","182,371"
New York's 21st,NY-21,Republican,Elise,Stefanik,2014,1984,Woman,White,Christian - Roman Catholic,No,Re-elected,42.8,55.2,38.6,54.3,40.8,59.1,0,0,,,,88.1,3.6,3.4,1.4,2.7,0.1,91.7,3.2,3.0,0.8,1.1,0.1,25.3,327,25.7,376,68.1,30,278,"364,399","156,072","201,174","323,614","125,044","175,656","285,095","116,421","168,579",0,0,95,,,,,"776,971","676,285","31,804","28,106","12,319","22,497","1,316","621,708","547,742","22,207","20,894","8,860","16,781",857,"613,196","562,312","19,547","18,499","5,177","6,981",447,"548,875","138,921","500,447","128,769"
New York's 22nd,NY-22,Republican,Brandon,Williams,2022,1967,Man,White,Christian - Protestant,No,Open Seat - Retired (John Katko),52.6,45.2,47.9,45.8,49.5,50.5,0,0,,,,79.1,4.7,9.8,4.3,2.0,0.1,84.5,3.9,8.2,2.3,0.9,0.0,32.5,198,34.4,247,55.4,106,279,"371,937","195,813","168,087","329,662","157,786","151,125","268,608","132,913","135,544",0,0,151,,,,,"776,971","589,499","43,448","91,445","37,281","17,126","1,071","615,360","487,023","28,704","60,396","26,419","12,155",720,"581,336","491,501","22,716","47,513","13,146","5,424",152,"532,369","173,059","446,377","153,639"
